genus,MEO10_0,MEO10_6,MEO11_0,MEO11_6,MEO12_0,MEO12_6,MEO13_0,MEO13_6,MEO14_0,MEO14_6,MEO15_0,MEO15_6,MEO16_0,MEO16_6,MEO17_0,MEO17_6,MEO18_0,MEO18_6,MEO19_0,MEO19_6,MEO1_0,MEO1_7,MEO20_0,MEO20_6,MEO2_0,MEO2_7,MEO3_0,MEO3_7,MEO4_0,MEO4_7,MEO5_0,MEO5_7,MEO6_0,MEO6_7,MEO7_0,MEO7_6,MEO9_0,MEO9_6,MEY10_0,MEY10_6,MEY12_0,MEY12_6,MEY13_0,MEY13_6,MEY14_0,MEY14_6,MEY15_0,MEY15_cntrl,MEY16_0,MEY16_6,MEY17_0,MEY17_6,MEY18_0,MEY18_6,MEY19_0,MEY19_6,MEY1_0,MEY1_6,MEY20_0,MEY20_6,MEY21_0,MEY21_6,MEY22_0,MEY22_6,MEY23_0,MEY23_6,MEY24_0,MEY24_6,MEY2_0,MEY2_6,MEY3_0,MEY3_6,MEY5_0,MEY5_6,MEY6_0,MEY6_6,MEY9_0,MEY9_6,total,superkingdom,kingdom,phylum,class,order,family,tax
Crassaminicella,4,1,2,1,1,4,1,3,16,1,0,8,2,3,3,10,1,5,7,4,6,5,11,5,1,5,3,5,3,2,4,7,10,22,1,7,5,3,0,0,2,3,5,2,2,4,0,0,2,4,18,6,6,17,2,5,6,7,4,2,0,5,34,3,8,7,1,5,0,0,0,14,0,3,0,2,7,41,409,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Crassaminicella
Falcatimonas,1,1,1,3,0,3,4,1,6,0,1,1,0,6,0,1,6,6,8,10,18,1,4,7,2,2,3,1,4,6,14,3,1,10,0,3,0,7,2,2,3,7,1,3,10,6,9,0,3,0,5,5,2,8,0,3,9,39,9,5,0,21,96,2,0,6,0,8,1,7,5,9,0,16,1,18,6,52,524,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Falcatimonas
Fervidicella,0,1,0,1,1,2,1,0,4,5,0,3,0,3,1,0,2,0,1,2,4,2,0,3,2,0,0,1,0,0,2,0,26,19,3,3,0,0,0,0,5,1,6,0,0,9,0,0,13,2,3,1,1,1,1,0,5,4,3,0,0,1,23,0,2,9,1,0,2,8,0,0,2,3,0,2,14,39,253,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Fervidicella
Fonticella,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Fonticella
Geosporobacter,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,22,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Geosporobacter
Haloimpatiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Haloimpatiens
Hathewaya,0,0,0,0,0,0,3,2,1,0,0,1,4,1,1,2,1,0,3,1,2,33,16,7,4,1,2,4,9,6,4,2,6,8,3,7,1,3,3,3,12,1,10,1,4,1,1,0,4,1,14,2,1,2,1,3,21,21,4,1,0,3,27,6,2,4,1,8,19,3,1,6,14,3,13,1,40,53,453,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hathewaya
Hungatella,0,52,3,2,2,36,25,32,75,57,1,37,27,31,19,20,98,42,39,31,19,0,18,73,30,19,11,19,7,14,50,54,34,56,6,42,17,108,13,15,14,36,22,41,17,24,14,0,19,38,55,74,196,65,84,78,25,101,117,32,1,72,356,72,158,145,10,80,5,21,36,49,1,58,30,45,63,221,3709,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella
Inconstantimicrobium,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,27,3,2,0,0,0,3,1,0,1,13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,3,4,88,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Inconstantimicrobium
Inediibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Inediibacterium
Isachenkonia,0,1,1,0,0,0,28,1,68,0,0,2,0,0,1,0,28,0,6,8,0,3,1,18,43,98,0,5,1,0,0,2,3,1,0,1,3,2,0,0,1,9,0,1,2,20,0,0,4,28,0,7,7,7,1,14,2,23,13,25,0,11,22,1,5,6,2,37,1,4,1,2,0,1,3,0,2,1,588,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Isachenkonia
Lactonifactor,0,3,0,0,3,3,3,2,10,1,0,2,2,3,0,2,2,1,3,9,3,4,2,11,2,8,1,0,1,1,2,3,5,15,1,3,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,5,0,18,5,3,2,0,0,0,3,0,1,4,1,1,2,5,0,3,0,1,1,0,1,24,199,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Lactonifactor
Lutispora,4,4,0,2,1,4,1,0,7,1,0,3,4,10,1,1,2,3,3,6,3,0,2,3,2,1,0,1,1,0,3,1,3,2,0,6,1,4,0,1,1,0,1,0,0,0,0,0,0,2,3,3,1,5,0,2,4,5,4,2,0,2,40,6,2,5,1,5,3,3,1,7,1,0,2,3,2,19,226,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Lutispora
Maledivibacter,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,23,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Maledivibacter
Marinisporobacter,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,25,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Marinisporobacter
Massilioclostridium,2,6,0,1,4,8,7,1,2,0,1,5,5,0,4,5,0,1,1,1,2,2,2,5,1,1,2,3,2,3,5,1,30,23,3,2,8,5,1,2,2,2,8,1,1,1,0,0,7,1,7,0,12,14,0,6,10,10,4,4,0,7,14,2,8,20,0,11,1,3,1,4,4,7,0,9,5,27,370,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Massilioclostridium
Mordavella,0,0,1,5,2,1,6,0,0,0,1,0,0,2,1,1,2,1,6,14,1,3,2,7,2,1,4,0,1,4,3,2,3,4,0,5,0,0,1,2,1,2,1,1,1,1,0,0,1,0,2,1,0,6,0,26,4,10,2,1,0,3,20,0,2,4,2,3,4,3,6,1,0,0,0,0,4,7,207,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Mordavella
Natronincola,0,1,0,0,1,1,1,0,1,2,0,0,0,2,0,0,0,1,0,1,2,0,11,3,0,1,1,1,5,1,6,5,0,2,1,0,0,0,0,1,0,0,1,0,2,3,0,0,1,1,0,1,0,1,1,2,2,6,1,1,0,2,10,4,0,6,1,5,3,0,0,0,0,0,2,3,3,6,119,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Natronincola
Oceanirhabdus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,5,0,2,0,0,0,2,36,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Oceanirhabdus
Oxobacter,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,2,2,2,4,2,2,0,1,2,0,1,0,3,4,1,1,1,2,1,0,0,0,2,0,0,0,0,0,2,0,3,2,1,2,0,2,4,1,0,2,1,2,9,1,1,2,0,4,1,0,0,3,0,1,2,1,1,1,88,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Oxobacter
Paraclostridium,1,3,1,3,7,5,2,6,0,2,0,1,2,7,1,6,2,6,1,7,5,4,2,11,5,8,3,3,2,2,4,7,9,12,2,6,3,10,0,2,4,1,2,1,5,8,4,0,2,2,5,3,1,6,0,5,3,6,7,5,0,2,36,5,10,19,0,11,7,3,4,10,0,1,2,1,6,18,368,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Paraclostridium
Paramaledivibacter,0,0,0,0,0,1,0,0,0,1,2,0,1,1,2,0,0,1,1,0,1,0,2,2,1,0,1,1,1,1,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,4,0,0,1,0,3,1,0,0,1,0,1,0,1,1,2,46,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Paramaledivibacter
Proteiniclasticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Proteiniclasticum
Salimesophilobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Salimesophilobacter
Sarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Sarcina
Senegalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,53,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Senegalia
Serpentinicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Serpentinicella
Thermotalea,0,2,0,0,0,3,0,1,0,0,0,7,0,8,3,2,7,0,3,3,0,0,1,2,0,0,2,0,0,0,2,0,2,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,1,2,2,2,0,0,7,1,5,8,1,4,0,0,0,0,0,0,0,0,0,0,105,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Thermotalea
Tindallia,1,0,0,0,0,1,2,0,1,0,2,1,5,2,0,0,0,0,1,4,2,28,19,4,0,1,0,2,5,10,3,2,2,0,1,0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,2,2,0,1,0,1,26,11,1,0,0,0,5,2,0,1,0,10,8,0,2,3,6,1,9,3,3,15,219,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Tindallia
Wukongibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Wukongibacter
Youngiibacter,10,29,7,19,24,56,49,47,164,28,9,72,97,106,94,18,210,47,35,41,232,347,50,126,127,242,138,192,153,62,257,132,180,108,44,77,80,108,31,47,18,15,10,33,13,87,33,0,28,38,60,32,58,105,19,142,133,53,59,34,0,98,520,87,340,258,87,329,132,104,0,117,16,70,23,172,205,792,8215,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Youngiibacter
Carboxydocella,5,3,1,5,7,2,10,4,18,14,2,7,9,7,3,5,5,3,7,17,8,7,23,28,4,8,12,8,22,11,13,7,26,19,3,5,8,14,5,5,3,10,10,4,11,10,8,0,6,4,11,3,14,17,4,14,17,21,14,4,0,16,75,10,14,25,5,21,11,6,13,15,2,4,2,6,13,34,827,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiales Family XVI. Incertae Sedis,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVI. Incertae Sedis;Carboxydocella
Sulfobacillus,0,0,0,1,0,0,2,0,2,0,0,1,0,1,2,1,0,0,2,4,1,0,4,7,0,0,0,2,2,5,2,3,1,0,2,0,1,0,0,1,0,1,0,0,4,1,0,0,0,1,1,0,2,2,1,0,0,3,1,0,0,0,9,0,3,1,1,2,2,2,0,2,2,0,1,1,4,3,97,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiales Family XVII. Incertae Sedis,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVII. Incertae Sedis;Sulfobacillus
Thermaerobacter,0,0,0,1,0,1,2,1,2,2,0,2,1,1,3,2,0,1,4,2,4,4,7,4,5,9,3,1,1,0,4,7,1,2,0,2,0,3,0,2,0,0,2,0,3,1,0,0,0,2,3,2,2,5,1,2,13,5,6,1,0,4,18,1,4,2,1,8,8,5,4,3,2,2,2,3,4,8,211,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiales Family XVII. Incertae Sedis,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVII. Incertae Sedis;Thermaerobacter
Defluviitalea,5,4,5,4,5,2,14,10,8,4,5,4,3,8,3,4,16,23,60,60,13,7,26,82,16,28,3,20,7,3,8,7,12,13,1,1,23,15,14,11,6,7,28,4,9,6,8,0,34,11,12,3,9,203,0,77,12,9,11,6,0,7,78,7,11,22,6,33,9,33,22,69,3,4,6,8,75,21,1426,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Defluviitaleaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Defluviitaleaceae;Defluviitalea
Desulfallas,2,3,3,3,4,6,16,2,10,7,0,8,10,10,13,10,15,6,3,19,16,6,54,45,19,51,17,19,44,40,54,30,26,20,4,3,9,11,3,3,2,11,7,4,6,5,2,0,2,3,10,8,29,16,7,10,41,63,10,5,0,13,118,7,46,35,28,49,15,34,15,28,1,28,23,23,25,82,1435,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Desulfallas
Desulfoscipio,0,1,0,0,1,2,1,0,3,1,0,2,3,1,0,0,4,0,1,3,4,4,3,2,1,4,2,5,3,1,8,5,7,7,3,1,3,2,0,0,0,4,1,0,0,1,7,0,2,2,3,4,2,2,1,4,11,8,0,0,0,4,12,0,4,7,1,12,6,0,47,15,0,4,0,2,0,17,271,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Desulfoscipio
Desulfotruncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,15,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Desulfotruncus
Sporotomaculum,1,1,0,2,1,1,1,1,0,0,0,0,0,3,1,0,1,1,0,2,6,5,3,6,2,2,3,5,2,2,5,4,7,3,1,1,1,1,0,2,0,1,2,0,0,0,0,0,1,0,4,0,2,2,0,0,7,3,0,1,0,1,11,2,6,8,1,4,2,3,1,1,1,2,4,1,3,5,156,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Sporotomaculum
Dehalobacter,0,2,0,0,1,5,20,0,6,4,0,0,3,4,12,6,0,0,10,15,4,1,84,17,1,1,15,20,33,42,13,9,0,1,1,2,0,0,0,0,2,2,0,4,2,1,1,0,2,3,1,1,0,2,0,7,3,0,0,0,0,1,3,0,6,26,0,3,2,0,0,2,0,0,4,4,6,6,426,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Dehalobacter
Desulfitobacterium,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium
Desulfosporosinus,1,3,1,1,2,1,4,4,11,0,0,3,3,3,1,0,8,0,2,4,6,7,9,32,3,2,5,1,7,4,7,5,18,14,1,0,7,5,0,0,3,0,7,2,8,7,3,0,0,0,8,5,4,7,0,8,21,17,3,3,0,3,64,0,37,10,3,24,10,5,7,10,3,10,9,23,12,21,542,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfosporosinus
Syntrophobotulus,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,5,34,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Syntrophobotulus
Cryptanaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfotomaculaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfotomaculaceae;Cryptanaerobacter
Desulfotomaculum,0,1,0,2,1,2,3,0,3,0,1,3,0,1,0,2,3,0,2,3,1,0,4,2,0,3,1,2,2,1,5,0,5,2,2,0,2,1,0,0,1,1,0,0,2,0,0,0,2,2,1,0,1,8,0,1,0,4,1,2,0,0,21,2,4,3,7,2,2,1,2,4,2,3,2,4,2,3,150,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfotomaculaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfotomaculaceae;Desulfotomaculum
Desulfurispora,0,0,0,0,1,1,0,0,1,2,1,0,0,1,0,0,2,5,1,1,1,2,2,1,4,1,0,3,0,0,5,2,1,3,0,2,1,1,0,1,0,1,1,0,2,0,2,0,0,1,2,0,1,1,1,1,1,3,1,0,0,3,11,2,3,3,1,2,0,2,3,1,0,2,0,3,1,0,101,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfotomaculaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfotomaculaceae;Desulfurispora
Pelotomaculum,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,2,0,0,0,0,0,0,2,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10,0,5,0,0,5,0,4,0,3,0,2,0,0,0,6,61,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Desulfotomaculaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Desulfotomaculaceae;Pelotomaculum
Acetobacterium,0,0,0,0,2,2,2,0,1,0,1,0,2,0,0,2,0,2,0,0,0,0,4,0,0,1,0,0,0,3,0,4,0,5,0,2,0,2,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,1,0,6,0,0,1,0,1,17,0,4,4,0,6,0,0,0,0,0,0,0,0,4,6,92,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Acetobacterium
Alkalibacter,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26,52,0,0,133,34,0,166,0,0,0,0,0,45,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,552,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibacter
Alkalibaculum,2,2,2,1,5,5,3,0,6,1,1,0,12,4,12,6,0,0,2,4,1,1,0,3,13,7,0,1,0,2,0,2,27,0,2,2,1,2,1,3,14,2,5,0,2,9,6,0,6,0,4,2,19,6,2,10,2,2,0,1,0,0,3,1,55,16,9,76,0,3,0,0,0,1,1,3,11,23,430,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibaculum
